airport_id,name,city,country,iata/faa,icao,latitude,longitude,altitude,timezone,dst,tz
6253,"Coober Pedy Airport","Coober Pedy","Australia","CPD","YCBP",-29.04,134.721,740,9.5,"O","Australia/Adelaide"
6254,"Coconut Island Airport","Coconut Island","Australia","CNC","YCCT",-10.05,143.07,3,10,"O",\N
6255,"Cloncurry Airport","Cloncurry","Australia","CNJ","YCCY",-20.6686,140.504,616,10,"O","Australia/Brisbane"
6256,"Ceduna Airport","Ceduna","Australia","CED","YCDU",-32.1306,133.71,77,9.5,"O","Australia/Adelaide"
6257,"Cooktown Airport","Cooktown","Australia","CTN","YCKN",-15.4447,145.184,26,10,"O","Australia/Brisbane"
6258,"Cunnamulla Airport","Cunnamulla","Australia","CMA","YCMU",-28.03,145.622,630,10,"O","Australia/Brisbane"
6259,"Coonamble Airport","Coonamble","Australia","CNB","YCNM",-30.9833,148.376,604,10,"O","Australia/Sydney"
6260,"Coen Airport","Coen","Australia","CUQ","YCOE",-13.7608,143.114,532,10,"O","Australia/Brisbane"
6261,"Cooma Snowy Mountains Airport","Cooma","Australia","OOM","YCOM",-36.3006,148.974,3088,10,"O","Australia/Sydney"
6262,"Doomadgee Airport","Doomadgee","Australia","DMD","YDMG",-17.9403,138.822,153,10,"O","Australia/Brisbane"
6263,"Darnley Island Airport","Darnley Island","Australia","NLF","YDNI",-9.58333,143.767,0,10,"O",\N
6264,"Devonport Airport","Devonport","Australia","DPO","YDPO",-41.1697,146.43,33,10,"O","Australia/Melbourne"
6265,"Elcho Island Airport","Elcho Island","Australia","ELC","YELD",-12.0194,135.571,101,9.5,"O","Australia/Darwin"
6266,"Esperance Airport","Esperance","Australia","EPR","YESP",-33.6844,121.823,470,8,"O","Australia/Perth"
6267,"Flinders Island Airport","Flinders Island","Australia","FLS","YFLI",-40.0917,147.993,10,10,"O","Australia/Melbourne"
6268,"Geraldton Airport","Geraldton","Australia","GET","YGEL",-28.7961,114.707,121,8,"O","Australia/Perth"
6269,"Gladstone Airport","Gladstone","Australia","GLT","YGLA",-23.8697,151.223,64,10,"O","Australia/Brisbane"
6270,"Groote Eylandt Airport","Groote Eylandt","Australia","GTE","YGTE",-13.975,136.46,53,9.5,"O","Australia/Darwin"
6271,"Griffith Airport","Griffith","Australia","GFF","YGTH",-34.2508,146.067,439,10,"O","Australia/Sydney"
6272,"Horn Island Airport","Horn Island","Australia","HID","YHID",-10.5864,142.29,43,10,"O","Australia/Brisbane"
6273,"Hooker Creek Airport","Hooker Creek","Australia","HOK","YHOO",-18.3367,130.638,320,9.5,"O","Australia/Darwin"
6274,"Mount Hotham Airport","Mount Hotham","Australia","MHU","YHOT",-37.0475,147.334,4260,10,"O","Australia/Hobart"
6275,"Hughenden Airport","Hughenden","Australia","HGD","YHUG",-20.815,144.225,1043,10,"O","Australia/Brisbane"
6276,"Julia Creek Airport","Julia Creek","Australia","JCK","YJLC",-20.6683,141.723,404,10,"O","Australia/Brisbane"
6277,"Kalbarri Airport","Kalbarri","Australia","KAX","YKBR",-27.69,114.262,157,8,"O","Australia/Perth"
6278,"King Island Airport","King Island","Australia","KNS","YKII",-39.8775,143.878,132,10,"O","Australia/Melbourne"
6279,"Kalkgurung Airport","Kalkgurung","Australia","KFG","YKKG",-17.4319,130.808,646,9.5,"O","Australia/Darwin"
6280,"Karumba Airport","Karumba","Australia","KRB","YKMB",-17.4567,140.83,5,10,"O","Australia/Brisbane"
6281,"Kowanyama Airport","Kowanyama","Australia","KWM","YKOW",-15.4856,141.751,35,10,"O","Australia/Brisbane"
6282,"Kubin Airport","Kubin","Australia","KUG","YKUB",-10.225,142.218,15,10,"O","Australia/Brisbane"
6283,"Leonora Airport","Leonora","Australia","LNO","YLEO",-28.8781,121.315,1217,8,"O","Australia/Perth"
6284,"Lake Evella Airport","Lake Evella","Australia","LEL","YLEV",-12.4989,135.806,256,9.5,"O","Australia/Darwin"
6285,"Lord Howe Island Airport","Lord Howe Island","Australia","LDH","YLHI",-31.5383,159.077,5,10.5,"O",\N
6286,"Lockhart River Airport","Lockhart River","Australia","IRG","YLHR",-12.7869,143.305,77,10,"O","Australia/Brisbane"
6287,"Lismore Airport","Lismore","Australia","LSY","YLIS",-28.8303,153.26,35,10,"O","Australia/Sydney"
6288,"Lightning Ridge Airport","Lightning Ridge","Australia","LHG","YLRD",-29.4567,147.984,540,10,"O","Australia/Sydney"
6289,"Longreach Airport","Longreach","Australia","LRE","YLRE",-23.4342,144.28,627,10,"O","Australia/Brisbane"
6290,"Leinster Airport","Leinster","Australia","LER","YLST",-27.8433,120.703,1631,8,"O","Australia/Perth"
6291,"Laverton Airport","Laverton","Australia","LVO","YLTN",-28.6136,122.424,1530,8,"O","Australia/Perth"
6292,"Mabuiag Island Airport","Mabuiag Island","Australia","UBB","YMAA",-9.95,142.183,0,10,"O","Australia/Brisbane"
6293,"Meekatharra Airport","Meekatharra","Australia","MKR","YMEK",-26.6117,118.548,1713,8,"O","Australia/Perth"
6294,"Merimbula Airport","Merimbula","Australia","MIM","YMER",-36.9086,149.901,7,10,"O","Australia/Sydney"
6295,"Milingimbi Airport","Milingimbi","Australia","MGT","YMGB",-12.0944,134.894,53,9.5,"O","Australia/Darwin"
6296,"Maningrida Airport","Maningrida","Australia","MNG","YMGD",-12.0561,134.234,123,9.5,"O","Australia/Darwin"
6297,"McArthur River Mine Airport","McArthur River Mine","Australia","MCV","YMHU",-16.4425,136.084,131,9.5,"O","Australia/Darwin"
6298,"Mildura Airport","Mildura","Australia","MQL","YMIA",-34.2292,142.086,167,10,"O","Australia/Hobart"
6299,"Mount Magnet Airport","Mount Magnet","Australia","MMG","YMOG",-28.1161,117.842,1354,8,"O","Australia/Perth"
6300,"Moree Airport","Moree","Australia","MRZ","YMOR",-29.4989,149.845,701,10,"O","Australia/Sydney"
6301,"Moranbah Airport","Moranbah","Australia","MOV","YMRB",-22.0578,148.077,770,10,"O","Australia/Brisbane"
6302,"Moruya Airport","Moruya","Australia","MYA","YMRY",-35.8978,150.144,14,10,"O","Australia/Sydney"
6303,"Mount Gambier Airport","Mount Gambier","Australia","MGB","YMTG",-37.7456,140.785,212,9.5,"O","Australia/Adelaide"
6304,"Mornington Island Airport","Mornington Island","Australia","ONG","YMTI",-16.6625,139.178,33,10,"O","Australia/Brisbane"
6305,"Murray Island Airport","Murray Island","Australia","MYI","YMUI",-9.91667,144.055,0,10,"O",\N
6306,"Maryborough Airport","Maryborough","Australia","MBH","YMYB",-25.5133,152.715,38,10,"O","Australia/Brisbane"
6307,"Narrandera Airport","Narrandera","Australia","NRA","YNAR",-34.7022,146.512,474,10,"O","Australia/Sydney"
6308,"Narrabri Airport","Narrabri","Australia","NAA","YNBR",-30.3192,149.827,788,10,"O","Australia/Sydney"
6309,"Normanton Airport","Normanton","Australia","NTN","YNTN",-17.6836,141.07,73,10,"O","Australia/Brisbane"
6310,"Newman Airport","Newman","Australia","ZNE","YNWN",-23.4178,119.803,1724,8,"O","Australia/Perth"
6311,"Olympic Dam Airport","Olympic Dam","Australia","OLP","YOLD",-30.485,136.877,343,9.5,"O","Australia/Adelaide"
6312,"Port Augusta Airport","Argyle","Australia","PUG","YPAG",-32.506944,137.716667,56,9.5,"O","Australia/Adelaide"
6313,"Palm Island Airport","Palm Island","Australia","PMK","YPAM",-18.7553,146.581,28,10,"O","Australia/Brisbane"
6314,"Paraburdoo Airport","Paraburdoo","Australia","PBO","YPBO",-23.1711,117.745,1406,8,"O","Australia/Perth"
6315,"Cocos Keeling Island Airport","Cocos Keeling Island","Cocos (Keeling) Islands","CCK","YPCC",-12.1883,96.8339,10,6.5,"U","Indian/Cocos"
6316,"Gove Airport","Gove","Australia","GOV","YPGV",-12.2694,136.818,192,9.5,"O","Australia/Darwin"
6317,"Parkes Airport","Parkes","Australia","PKE","YPKS",-33.1314,148.239,1069,10,"O","Australia/Sydney"
6318,"Port Lincoln Airport","Port Lincoln","Australia","PLO","YPLC",-34.6053,135.88,36,9.5,"O","Australia/Adelaide"
6319,"Pormpuraaw Airport","Pormpuraaw","Australia","EDR","YPMP",-14.8967,141.609,10,10,"O","Australia/Brisbane"
6320,"Port Macquarie Airport","Port Macquarie","Australia","PQQ","YPMQ",-31.4358,152.863,12,10,"O","Australia/Sydney"
6321,"Portland Airport","Portland","Australia","PTJ","YPOD",-38.3181,141.471,265,10,"O","Australia/Hobart"
6322,"Quilpie Airport","Quilpie","Australia","ULP","YQLP",-26.6122,144.253,655,10,"O","Australia/Brisbane"
6323,"Ramingining Airport","Ramingining","Australia","RAM","YRNG",-12.3564,134.898,206,9.5,"O","Australia/Darwin"
6324,"Roma Airport","Roma","Australia","RMA","YROM",-26.545,148.775,1032,10,"O","Australia/Brisbane"
6325,"St George Airport","St George","Australia","SGO","YSGE",-28.0497,148.595,656,10,"O","Australia/Brisbane"
6326,"Shark Bay Airport","Shark Bay","Australia","MJK","YSHK",-25.8939,113.577,111,8,"O","Australia/Perth"
6327,"Saibai Island Airport","Saibai Island","Australia","SBR","YSII",-9.37833,142.625,0,10,"O",\N
6328,"Strahan Airport","Strahan","Australia","SRN","YSRN",-42.155,145.292,20,10,"O","Australia/Melbourne"
6329,"Thargomindah Airport","Thargomindah","Australia","XTG","YTGM",-27.9864,143.811,433,10,"O","Australia/Brisbane"
6330,"Tennant Creek Airport","Tennant Creek","Australia","TCA","YTNK",-19.6344,134.183,1236,9.5,"O","Australia/Darwin"
6331,"Victoria River Downs Airport","Victoria River Downs","Australia","VCD","YVRD",-16.4033,131.002,89,9.5,"O","Australia/Darwin"
6332,"Warraber Island Airport","Sue Islet","Australia","SYU","YWBS",-10.2083,142.825,3,10,"O","Australia/Brisbane"
6333,"Windorah Airport","Windorah","Australia","WNR","YWDH",-25.4131,142.667,452,10,"O","Australia/Brisbane"
6334,"Whyalla Airport","Whyalla","Australia","WYA","YWHA",-33.0589,137.514,41,9.5,"O","Australia/Adelaide"
6335,"Wiluna Airport","Wiluna","Australia","WUN","YWLU",-26.6292,120.221,1649,8,"O","Australia/Perth"
6336,"Wollongong Airport","Wollongong","Australia","WOL","YWOL",-34.5611,150.789,31,10,"O","Australia/Sydney"
6337,"Winton Airport","Winton","Australia","WIN","YWTN",-22.3636,143.086,638,10,"O","Australia/Brisbane"
6338,"Wynyard Airport","Burnie","Australia","BWT","YWYY",-40.9989,145.731,62,10,"O","Australia/Melbourne"
6339,"Yorke Island Airport","Yorke Island","Australia","OKR","YYKI",-9.75703,143.411,0,10,"O",\N
6340,"Yam Island Airport","Yam Island","Australia","XMY","YYMI",-9.90111,142.776,0,10,"O",\N
6341,"Beijing Nanyuan Airport","Beijing","China","NAY","ZBBB",39.7825,116.387778,0,8,"U","Asia/Chongqing"
6342,"Chifeng Airport","Chifeng","China","CIF","ZBCF",42.235,118.908,0,8,"U","Asia/Chongqing"
6343,"Changzhi Airport","Changzhi","China","CIH","ZBCZ",36.2475,113.126,0,8,"U","Asia/Chongqing"
6344,"Datong Airport","Datong","China","DAT","ZBDT",40.0603,113.482,3442,8,"U","Asia/Chongqing"
6345,"Baita Airport","Hohhot","China","HET","ZBHH",40.851422,111.824103,3556,8,"U","Asia/Chongqing"
6346,"Baotou Airport","Baotou","China","BAV","ZBOW",40.56,109.997,3321,8,"U","Asia/Chongqing"
6347,"Shijiazhuang Daguocun International Airport","Shijiazhuang","China","SJW","ZBSJ",38.280686,114.6973,233,8,"U","Asia/Chongqing"
6348,"Tongliao Airport","Tongliao","China","TGO","ZBTL",43.5567,122.2,0,8,"U","Asia/Chongqing"
6349,"Ulanhot Airport","Ulanhot","China","HLH","ZBUL",46.083,122.017,0,8,"U","Asia/Chongqing"
6350,"Xilinhot Airport","Xilinhot","China","XIL","ZBXH",43.9156,115.964,0,8,"U","Asia/Chongqing"
6351,"Beihai Airport","Beihai","China","BHY","ZGBH",21.5394,109.294,0,8,"U","Asia/Chongqing"
6352,"Changde Airport","Changde","China","CGD","ZGCD",28.9189,111.64,0,8,"U","Asia/Chongqing"
6353,"Dayong Airport","Dayong","China","DYG","ZGDY",29.1028,110.443,692,8,"U","Asia/Chongqing"
6354,"Meixian Airport","Meixian","China","MXZ","ZGMX",24.35,116.133,0,8,"U","Asia/Chongqing"
6355,"Zhuhai Airport","Zhuhai","China","ZUH","ZGSD",22.0064,113.376,0,8,"U","Asia/Chongqing"
6356,"Bailian Airport","Liuzhou","China","LZH","ZGZH",24.2075,109.391,295,8,"U","Asia/Chongqing"
6357,"Zhanjiang Airport","Zhanjiang","China","ZHA","ZGZJ",21.2144,110.358,0,8,"U","Asia/Chongqing"
6358,"Enshi Airport","Enshi","China","ENH","ZHES",30.3203,109.485,0,8,"U","Asia/Chongqing"
6359,"Nanyang Airport","Nanyang","China","NNY","ZHNY",32.9808,112.615,0,8,"U","Asia/Chongqing"
6360,"Xiangfan Airport","Xiangfan","China","XFN","ZHXF",32.1506,112.291,0,8,"U","Asia/Chongqing"
6361,"Yichang Airport","Yichang","China","YIH","ZHYC",30.671,111.441,0,8,"U","Asia/Chongqing"
6362,"Ankang Airport","Ankang","China","AKA","ZLAK",32.7081,108.931,0,8,"U","Asia/Chongqing"
6363,"Golmud Airport","Golmud","China","GOQ","ZLGM",34.633,98.867,0,8,"U","Asia/Chongqing"
6364,"Hanzhong Airport","Hanzhong","China","HZG","ZLHZ",33.0636,107.008,0,8,"U","Asia/Chongqing"
6365,"Qingyang Airport","Qingyang","China","IQN","ZLQY",35.7997,107.603,0,8,"U","Asia/Chongqing"
6366,"Xining Caojiabu Airport","Xining","China","XNN","ZLXN",36.5275,102.043,0,8,"U","Asia/Chongqing"
6367,"Yan'an Airport","Yan'an","China","ENY","ZLYA",36.6369,109.554,0,8,"U","Asia/Chongqing"
6368,"Yulin Airport","Yulin","China","UYN","ZLYL",38.2692,109.731,0,8,"U","Asia/Chongqing"
6369,"Arvaikheer Airport","Arvaikheer","Mongolia","AVK","ZMAH",46.2503,102.802,5932,8,"U","Asia/Ulaanbaatar"
6370,"Altai Airport","Altai","Mongolia","LTI","ZMAT",46.3764,96.2211,7260,8,"U","Asia/Ulaanbaatar"
6371,"Bayankhongor Airport","Bayankhongor","Mongolia","BYN","ZMBH",46.1633,100.704,6085,8,"U","Asia/Ulaanbaatar"
6372,"Dalanzadgad Airport","Dalanzadgad","Mongolia","DLZ","ZMDZ",43.5917,104.43,4787,8,"U","Asia/Ulaanbaatar"
6373,"Khovd Airport","Khovd","Mongolia","HVD","ZMKD",47.9541,91.6282,4898,7,"U","Asia/Hovd"
6374,"Muren Airport","Muren","Mongolia","MXV","ZMMN",49.6633,100.099,4272,8,"U","Asia/Ulaanbaatar"
6375,"Diqing Airport","Shangri-La","China","DIG","ZPDQ",27.7936,99.6772,0,8,"U","Asia/Chongqing"
6376,"Mangshi Airport","Luxi","China","LUM","ZPLX",24.4011,98.5317,2890,8,"U","Asia/Chongqing"
6377,"Simao Airport","Simao","China","SYM","ZPSM",22.7933,100.959,0,8,"U","Asia/Chongqing"
6378,"Zhaotong Airport","Zhaotong","China","ZAT","ZPZT",27.3256,103.755,0,8,"U","Asia/Chongqing"
6379,"Ganzhou Airport","Ganzhou","China","KOW","ZSGZ",25.8258,114.912,0,8,"U","Asia/Chongqing"
6380,"Jingdezhen Airport","Jingdezhen","China","JDZ","ZSJD",29.3386,117.176,112,8,"U","Asia/Chongqing"
6381,"Jiujiang Lushan Airport","Jiujiang","China","JIU","ZSJJ",29.733,115.983,0,8,"U","Asia/Chongqing"
6382,"Quzhou Airport","Quzhou","China","JUZ","ZSJU",28.9658,118.899,0,8,"U","Asia/Chongqing"
6383,"Lianyungang Airport","Lianyungang","China","LYG","ZSLG",34.55,119.25,0,8,"U","Asia/Chongqing"
6384,"Huangyan Luqiao Airport","Huangyan","China","HYN","ZSLQ",28.5622,121.429,0,8,"U","Asia/Chongqing"
6385,"Shubuling Airport","Linyi","China","LYI","ZSLY",35.0461,118.412,0,8,"U","Asia/Chongqing"
6386,"Quanzhou Airport","Quanzhou","China","JJN","ZSQZ",24.7964,118.59,0,8,"U","Asia/Chongqing"
6387,"Tunxi International Airport","Huangshan","China","TXN","ZSTX",29.7333,118.256,0,8,"U","Asia/Chongqing"
6388,"Weifang Airport","Weifang","China","WEF","ZSWF",36.6467,119.119,0,8,"U","Asia/Chongqing"
6389,"Weihai Airport","Weihai","China","WEH","ZSWH",37.1871,122.229,145,8,"U","Asia/Chongqing"
6390,"Wuxi Airport","Wuxi","China","WUX","ZSWX",31.4944,120.429,0,8,"U","Asia/Chongqing"
6391,"Nanping Wuyishan Airport","Wuyishan","China","WUS","ZSWY",27.7019,118.001,614,8,"U","Asia/Chongqing"
6392,"Wenzhou Yongqiang Airport","Wenzhou","China","WNZ","ZSWZ",27.9122,120.852,0,8,"U","Asia/Chongqing"
6393,"Yancheng Airport","Yancheng","China","YNZ","ZSYN",33.3856,120.125,0,8,"U","Asia/Chongqing"
6394,"Yiwu Airport","Yiwu","China","YIW","ZSYW",29.3447,120.032,0,8,"U","Asia/Chongqing"
6395,"Zhoushan Airport","Zhoushan","China","HSN","ZSZS",29.9342,122.362,0,8,"U","Asia/Chongqing"
6396,"Qamdo Bangda Airport","Bangda","China","BPX","ZUBD",30.5536,97.1083,14219,8,"U","Asia/Chongqing"
6397,"Dachuan Airport","Dazhou","China","DAX","ZUDX",31.3,107.5,0,8,"U","Asia/Chongqing"
6398,"Guangyuan Airport","Guangyuan","China","GYS","ZUGU",32.3911,105.702,0,8,"U","Asia/Chongqing"
6399,"Luzhou Airport","Luzhou","China","LZO","ZULZ",28.8522,105.393,0,8,"U","Asia/Chongqing"
6400,"Mianyang Airport","Mianyang","China","MIG","ZUMY",31.4281,104.741,0,8,"U","Asia/Chongqing"
6401,"Nanchong Airport","Nanchong","China","NAO","ZUNC",30.754,106.062,0,8,"U","Asia/Chongqing"
6402,"Nyingchi Airport","Nyingchi","China","LZY","ZUNZ",29.3033,94.3353,9675,8,"U","Asia/Chongqing"
6403,"Wanxian Airport","Wanxian","China","WXN","ZUWX",30.8361,108.406,0,8,"U","Asia/Chongqing"
6404,"Aksu Airport","Aksu","China","AKU","ZWAK",41.2625,80.2917,0,8,"U","Asia/Chongqing"
6405,"Qiemo Airport","Qiemo","China","IQM","ZWCM",38.1494,85.5328,4108,8,"U","Asia/Chongqing"
6406,"Kuqa Airport","Kuqa","China","KCA","ZWKC",41.7181,82.9869,3524,8,"U","Asia/Chongqing"
6407,"Korla Airport","Korla","China","KRL","ZWKL",41.6978,86.1289,0,8,"U","Asia/Chongqing"
6408,"Karamay Airport","Karamay","China","KRY","ZWKM",45.617,84.883,0,8,"U","Asia/Chongqing"
6409,"Yining Airport","Yining","China","YIN","ZWYN",43.9558,81.3303,0,8,"U","Asia/Chongqing"
6410,"Heihe Airport","Heihe","China","HEK","ZYHE",50.25,127.3,8530,8,"U","Asia/Chongqing"
6411,"Jiamusi Airport","Jiamusi","China","JMU","ZYJM",46.843394,130.465389,262,8,"U","Asia/Chongqing"
6412,"Jinzhou Airport","Jinzhou","China","JNZ","ZYJZ",41.1014,121.062,0,8,"U","Asia/Chongqing"
6413,"Qiqihar Sanjiazi Airport","Qiqihar","China","NDG","ZYQQ",47.239628,123.918131,477,8,"U","Asia/Chongqing"
6414,"Yanji Airport","Yanji","China","YNJ","ZYYJ",42.8828,129.451258,624,8,"U","Asia/Chongqing"
6417,"Valletta Sea Plane Terminal","Valletta","Malta","",\N,35.888863,14.508417,0,1,"E","Europe/Malta"
6418,"Gozo Sea Plane Terminal","Mgarr","Malta","",\N,36.026389,14.298333,0,1,"E","Europe/Malta"
6419,"Mount Keith","Mount Keith","Australia","WME","YMNE",-27.286389,120.554722,1792,8,"O","Australia/Perth"
6420,"Gran Roque Airport","Los Roques","Venezuela","LRV","SVRS",11.95,-66.67,17,-4.5,"S","America/Caracas"
6421,"Inishmore Airport","Inis Mor","Ireland","IOR","EIIM",53.1067,-9.65361,24,0,"U","Europe/Dublin"
6422,"Connemara Regional Airport","Indreabhan","Ireland","NNR","EICA",53.2303,-9.46778,0,0,"U","Europe/Dublin"
6423,"Guettin MecklenburgVorpommern Germany","Ruegen","Germany","GTI","EDCG",54.383333,13.325278,69,1,"U","Europe/Berlin"
6424,"Berezovo","Berezovo","Russia","NBB","USHB",63.9241,65.0487,98,6,"N","Asia/Yekaterinburg"
6425,"Szczecin-Dabie","Szczecin","Poland","","EPSD",53.471138,14.63775,3,1,"E","Europe/Warsaw"
6426,"Worcester Regional Airport","Worcester","United States","ORH","KORH",42.2673,-71.8757,1009,-5,"A","America/New_York"
6427,"Anqing Airport","Anqing","China","AQG","ZSAQ",30.5822,117.0502,0,8,"N","Asia/Chongqing"
6428,"Jing Gang Shan Airport","Ji An","China","JGS",\N,26.8997,114.7375,0,8,"N","Asia/Chongqing"
6429,"Shanhaiguan Airport","Qinhuangdao","China","SHP","ZBSH",39.9681,119.731,0,8,"N","Asia/Chongqing"
6430,"Zhangxiao","Yuncheng","China","YCU","ZBYC",35.018,110.993,0,8,"N","Asia/Chongqing"
6431,"Lanzhou Airport","Lanzhou","China","LHW","ZLAN",36.117,103.617,0,8,"N","Asia/Chongqing"
6432,"Jiayuguan Airport","Jiayuguan","China","JGN","ZLJQ",39.8569,98.3414,0,8,"N","Asia/Chongqing"
6433,"Dandong","Dandong","China","DDG","ZYDD",40.0255,124.2866,0,8,"N","Asia/Chongqing"
6434,"Ordos Ejin Horo","Dongsheng","China","DSN","ZBDS",39.85,110.033,0,8,"N","Asia/Chongqing"
6435,"Panzhihua","Panzhihua","China","PZI","ZUZH",26.54,101.799,9186,8,"N","Asia/Chongqing"
6436,"Grytviken","Grytviken","South Georgia and the Islands","",\N,-54.16534,-36.30288,0,-2,"N","Atlantic/South_Georgia"
6437,"South Shetland","South Shetland","Antarctica","",\N,-68,-58,0,-4,"N",\N
6438,"South Shetland","South Shetland","Antarctica","",\N,-63.37,-62.83,0,12,"N","Antarctica/South_Pole"
6439,"New Rochelle Amtrak Station","New Rochelle","United States","",\N,40.913923,-73.782008,66,-5,"A","America/New_York"
8838,"Anoka County Blaine Airport","Anoka","United States","","KANE",45.1448889,-93.2101944,912,-6,"U","America/Chicago"
6441,"New Haven Rail Station","New Haven","United States","ZVE",\N,41.298669,-72.925992,7,-5,"A","America/New_York"
6442,"Chicago Union Station","Chicago","United States","",\N,41.8791966,-87.6388507,581,-6,"A","America/Chicago"
6443,"Dibrugarh Airport","Dibrugarh","India","DIB",\N,27.4839,95.0169,362,5.5,"N","Asia/Calcutta"
6444,"Doha Free Zone Airport","Doha","Qatar","XOZ",\N,24.8333,50.9166,0,3,"N","Asia/Qatar"
6445,"Bremerton National","Bremerton","United States","PWT","KPWT",47.490244,-122.764814,444,-8,"A","America/Los_Angeles"
6446,"Spencer Muni","Spencer","United States","SPW","KSPW",43.165527,-95.202805,1339,-6,"A","America/Chicago"
6447,"Jefferson City Memorial Airport","Jefferson City","United States","JEF","KJEF",38.5912,-92.1561,549,-6,"A","America/Chicago"
6448,"Grand Canyon West Airport","Grand Canyon West","United States","GCW",\N,35.5925,-113.4859,4825,-7,"U","America/Phoenix"
6449,"Boulder City Municipal Airport","Boulder City","United States","BLD","KBVU",35.5651,-114.514,2201,-7,"U","America/Phoenix"
6450,"Tannheim","Tannheim","Germany","","EDMT",48.011736,10.100903,1902,1,"E","Europe/Berlin"
6451,"Glenview Amtrak Station","Glenview","United States","",\N,42.074197,-87.805346,630,-6,"A","America/Chicago"
6452,"Baltimore Penn Station","Baltimore","United States","",\N,39.307408,-76.615552,62,-5,"A","America/New_York"
6453,"Summit Camp","Ice Cap","Greenland","",\N,72.579187,-38.4572,11000,0,"U","America/Danmarkshavn"
6454,"Unst Airport","Unst","United Kingdom","UNT","EGPW",60.7472,-0.85385,0,0,"E","Europe/London"
6455,"Pagerungan","Pagerungan","Indonesia","","WA19",-6.956608,115.931239,20,7,"N","Asia/Jakarta"
6456,"Provincetown Muni","Provincetown","United States","PVC","KPVC",42.071945,-70.22139,9,-5,"A","America/New_York"
